0.485568 1.29437
1.51115 0.403265
1.75239 0.689099
0.891027 0.588319
0.389578 1.91255
0.300082 0.346599
1.66402 0.384889
2.64516 0.239331
0.0809981 1.60132
1.22731 1.10247
0.61384 0.0941209
0.57958 0.991773
1.15999 1.17121
0.967449 0.593339
0.495302 0.215462
0.282698 0.391328
0.276113 0.952651
0.358846 1.29648
0.165609 0.875825
0.633313 0.267954
0.279511 0.103423
0.603641 1.56438
0.825162 0.431634
1.48535 0.399148
0.388004 0.976293
0.277429 0.250201
0.102578 1.15843
0.924332 0.734795
0.354837 0.264795
1.47475 0.65082
0.409382 1.41866
0.17263 1.06352
0.657995 1.31598
0.302465 0.334154
0.034239 0.10449
0.331928 0.56685
1.16496 0.214047
1.46664 0.374835
0.597553 0.833755
0.643922 0.642228
0.156452 1.56947
1.26972 0.741439
1.06435 1.19235
0.135869 0.613827
0.0433882 1.49764
0.12409 1.5399
0.440734 1.38731
0.869877 1.54937
0.108483 1.12267
1.73662 0.266873
0.414825 1.23156
1.01628 1.60311
1.19595 0.432232
1.35396 0.470334
1.16948 0.752779
1.61289 0.440181
0.0477884 0.439905
0.145988 1.10813
1.17163 0.782481
0.298109 1.41538
0.368842 0.943463
0.332181 1.61396
0.516274 0.37242
0.705929 0.423972
0.916606 1.34245
0.93659 0.745464
0.75084 0.991186
0.183416 0.689903
0.0227953 1.62794
0.679381 0.70786
0.131227 0.494011
1.50355 0.795359
1.6092 0.453319
0.641269 1.46509
0.24494 0.228785
0.815997 0.641607
1.72269 0.198901
0.371938 1.09579
0.797792 0.341865
0.359471 0.484266
0.588327 1.60477
0.794169 1.50267
0.901291 0.35488
1.19058 0.475711
0.471549 0.770157
1.4717 0.635074
0.373754 0.628706
1.22258 0.956495
0.278475 0.491615
0.755245 0.367108
0.564992 1.24162
0.486092 0.57189
0.0303247 1.87421
0.488726 0.816299
1.07955 0.00274285
0.142652 0.9407
0.476347 1.36682
0.420684 1.26512
1.00172 1.47103
1.0212 0.480741
0.0422583 1.50006
0.669373 0.181078
0.027278 1.00927
